Page,ID,Result,England,France,Italy,Germany,Austria,Turkey,Russia
56,187723,1,0,0,0,0,0,1,0
56,186617,3,3,0,3,3,0,0,0
56,186998,1,0,0,0,0,0,0,1
56,186320,3,3,0,3,0,0,0,3
56,185521,2,2,0,0,0,0,2,0
56,185875,2,0,2,0,2,0,0,0
56,186341,4,4,4,0,0,4,4,0
57,187939,6,6,6,0,6,6,6,6
57,187004,4,0,4,4,0,0,4,4
57,187825,1,0,0,0,0,0,1,0
57,187020,2,2,2,0,0,0,0,0
57,187872,2,0,0,2,0,0,2,0
57,187656,1,1,0,0,0,0,0,0
57,187862,6,6,6,0,6,6,6,6
57,186878,2,0,0,0,2,0,2,0
57,182741,5,5,0,5,5,5,0,5
57,187890,5,5,0,5,5,0,5,5
57,187908,5,5,5,0,5,5,5,0
57,184144,2,2,0,0,0,2,0,0
58,182569,2,2,0,0,2,0,0,0
58,187127,1,0,1,0,0,0,0,0
58,187881,7,7,7,7,7,7,7,7
58,187516,2,0,0,0,0,2,0,2
58,186858,1,0,1,0,0,0,0,0
58,185854,1,0,0,0,0,0,0,1
58,185818,1,0,1,0,0,0,0,0
58,187841,6,6,6,0,6,6,6,6
59,187164,1,0,0,0,0,1,0,0
59,184719,3,3,0,0,0,0,3,3
59,186872,1,1,0,0,0,0,0,0
59,186886,1,0,0,0,0,0,1,0
59,186922,1,0,0,0,0,1,0,0
59,179757,3,3,3,0,3,0,0,0
59,185842,1,0,0,0,0,1,0,0
59,186744,1,1,0,0,0,0,0,0
59,185716,2,2,2,0,0,0,0,0
60,186898,1,1,0,0,0,0,0,0
60,187657,2,0,0,0,0,0,2,2
60,186443,4,4,4,4,0,0,0,4
60,187738,3,0,0,0,3,3,3,0
60,187706,1,0,0,0,0,1,0,0
60,187558,1,0,0,0,0,0,0,1
60,183641,5,0,5,0,5,5,5,5
60,187184,4,4,4,4,4,0,0,0
60,187220,3,3,0,3,3,0,0,0
60,187262,3,0,3,0,3,3,0,0
60,187534,1,0,0,1,0,0,0,0
60,187158,2,0,0,0,0,2,0,2
60,187472,1,0,1,0,0,0,0,0
60,186070,1,0,0,0,0,0,0,1
61,187698,6,6,6,0,6,6,6,6
61,186987,1,0,0,0,0,1,0,0
61,187684,1,1,0,0,0,0,0,0
61,187230,1,0,0,0,0,1,0,0
61,185996,1,0,1,0,0,0,0,0
61,186887,1,0,0,0,0,0,0,1
61,185538,2,2,0,0,2,0,0,0
61,186570,1,0,1,0,0,0,0,0
61,186608,1,0,0,0,0,0,1,0
61,186515,4,0,4,0,4,4,4,0
61,187628,1,1,0,0,0,0,0,0
62,187223,2,0,0,2,0,0,2,0
62,187409,1,1,0,0,0,0,0,0
62,186968,1,1,0,0,0,0,0,0
62,187408,6,6,6,0,6,6,6,6
62,185346,1,0,0,0,1,0,0,0
62,185519,1,0,1,0,0,0,0,0
62,187581,6,0,6,6,6,6,6,6
62,186450,1,1,0,0,0,0,0,0
62,185817,1,0,0,0,0,0,0,1
62,187427,1,0,0,0,0,1,0,0
62,186636,1,0,0,0,0,0,1,0
62,187585,1,0,0,0,0,1,0,0
63,184257,1,0,0,0,1,0,0,0
63,186854,1,0,1,0,0,0,0,0
63,186613,1,0,1,0,0,0,0,0
63,186964,1,0,0,0,0,0,1,0
63,187133,1,1,0,0,0,0,0,0
63,186172,2,0,2,0,2,0,0,0
63,185814,1,0,0,0,1,0,0,0
63,186375,4,4,0,4,4,4,0,0
63,186810,1,1,0,0,0,0,0,0
63,186558,1,0,1,0,0,0,0,0
64,183816,1,0,1,0,0,0,0,0
64,185936,3,3,3,0,0,0,3,0
64,185726,1,0,1,0,0,0,0,0
64,185554,1,0,0,0,0,0,0,1
64,187153,2,0,0,0,2,2,0,0
64,185260,3,3,0,0,3,0,0,3
64,186089,1,0,1,0,0,0,0,0
64,186591,2,0,0,0,2,0,0,2
64,186892,1,0,0,0,0,1,0,0
64,185482,1,0,1,0,0,0,0,0
65,187147,3,3,3,0,0,0,0,3
65,187043,1,1,0,0,0,0,0,0
65,183469,1,0,1,0,0,0,0,0
65,186620,1,0,0,0,0,0,0,1
65,185283,1,0,0,1,0,0,0,0
65,186344,3,3,0,3,0,3,0,0
65,186512,1,0,0,0,1,0,0,0
65,185087,3,0,3,3,0,0,0,3
65,186338,1,1,0,0,0,0,0,0
65,187113,1,0,0,0,0,1,0,0
65,187308,7,7,7,7,7,7,7,7
65,185200,2,0,0,2,2,0,0,0
65,186494,1,0,0,0,0,0,1,0
66,186523,4,0,4,0,4,4,4,0
66,187422,1,0,0,0,0,1,0,0
66,186379,2,0,0,0,0,0,2,2
66,184538,1,0,0,0,1,0,0,0
66,186460,1,1,0,0,0,0,0,0
66,187399,3,0,3,3,0,0,3,0
66,186173,3,3,0,0,3,0,3,0
66,186704,1,0,0,0,1,0,0,0
66,187292,1,1,0,0,0,0,0,0
66,186903,3,3,0,0,0,0,3,3
66,184704,1,0,0,0,0,0,1,0
66,187026,1,0,0,0,0,0,1,0
66,187327,1,1,0,0,0,0,0,0
67,179766,3,0,0,3,3,3,0,0
67,184213,1,1,0,0,0,0,0,0
67,185252,3,3,3,0,0,0,3,0
67,184304,3,0,3,0,0,0,3,3
67,186377,2,0,0,2,2,0,0,0
67,187234,1,1,0,0,0,0,0,0
67,187360,6,6,0,6,6,6,6,6
67,186110,3,0,3,3,0,0,3,0
67,184863,1,0,0,1,0,0,0,0
67,187266,1,1,0,0,0,0,0,0
67,186364,1,0,0,0,1,0,0,0
67,185894,2,2,2,0,0,0,0,0
67,184947,3,0,3,0,3,0,3,0
68,186877,1,0,0,0,0,1,0,0
68,185728,1,0,0,0,1,0,0,0
68,185136,1,0,0,0,0,0,1,0
68,186457,1,1,0,0,0,0,0,0
68,183187,5,5,5,0,5,0,5,5
68,187304,3,3,0,0,3,3,0,0
68,183269,4,0,4,4,4,0,0,4
68,185637,3,3,3,3,0,0,0,0
68,185905,3,3,3,0,0,0,3,0
68,186368,1,0,0,0,0,0,0,1
68,187028,1,0,0,0,0,0,1,0
69,186871,2,0,0,2,0,0,0,2
69,187001,1,1,0,0,0,0,0,0
69,186851,1,0,0,0,0,0,1,0
69,186424,1,1,0,0,0,0,0,0
69,185344,1,0,0,0,1,0,0,0
69,186199,1,0,0,0,0,0,0,1
69,186489,2,2,0,2,0,0,0,0
69,186367,3,0,0,3,3,3,0,0
69,187049,6,6,6,0,6,6,6,6
69,187279,1,0,0,0,0,1,0,0
69,187022,1,1,0,0,0,0,0,0
69,185209,2,2,2,0,0,0,0,0
70,184717,3,3,0,3,0,0,3,0
70,187002,1,1,0,0,0,0,0,0
70,179050,3,3,0,3,0,0,0,3
70,185070,2,0,0,0,2,2,0,0
70,185855,1,0,0,0,1,0,0,0
70,186098,6,6,0,6,6,6,6,6
70,186884,1,1,0,0,0,0,0,0
70,185424,3,3,0,0,3,0,3,0
70,185322,1,0,1,0,0,0,0,0
70,186176,1,0,0,0,0,1,0,0
70,186429,2,0,2,0,0,0,0,2
70,185987,1,0,0,0,0,0,0,1
71,186006,1,0,0,0,0,1,0,0
71,184775,4,4,4,0,0,0,4,4
71,186293,1,0,0,0,0,0,1,0
71,186746,1,1,0,0,0,0,0,0
71,186692,4,0,0,4,4,0,4,4
71,187050,1,0,0,0,0,1,0,0
71,185113,1,0,0,0,0,0,0,1
72,184657,2,2,0,0,0,2,0,0
72,184656,4,0,0,4,0,4,4,4
72,186550,2,0,0,0,2,0,2,0
72,186885,1,0,0,0,0,1,0,0
72,185882,1,0,0,0,0,1,0,0
72,186876,1,0,0,0,0,1,0,0
72,182133,1,0,0,0,0,1,0,0
72,187077,1,0,0,0,0,1,0,0
72,185550,1,0,0,0,0,0,1,0
72,187086,1,0,0,0,0,1,0,0
72,185144,1,0,0,0,0,1,0,0
72,184870,3,0,3,3,3,0,0,0
73,184436,1,1,0,0,0,0,0,0
73,186953,1,0,0,0,0,1,0,0
73,187053,1,1,0,0,0,0,0,0
73,186256,1,0,0,0,0,0,1,0
73,187035,3,0,3,0,0,3,3,0
73,186365,1,0,0,0,1,0,0,0
73,186870,1,0,0,0,0,1,0,0
73,179371,2,0,0,0,0,0,2,2
73,186166,1,1,0,0,0,0,0,0
73,184664,4,4,4,0,0,0,4,4
73,179982,1,0,0,0,0,0,1,0
73,185632,2,0,0,2,0,0,2,0
73,186596,1,0,0,0,1,0,0,0
74,186532,1,0,0,0,0,0,0,1
74,185557,1,0,0,0,1,0,0,0
74,186137,1,0,0,1,0,0,0,0
74,185769,1,0,0,0,0,0,1,0
74,183928,1,0,0,0,0,0,1,0
74,186408,2,0,0,2,0,0,2,0
74,186559,1,1,0,0,0,0,0,0
74,186982,1,0,0,0,0,1,0,0
74,185035,2,0,0,0,0,0,2,2
74,185375,1,1,0,0,0,0,0,0
74,186996,1,1,0,0,0,0,0,0
75,185381,1,0,1,0,0,0,0,0
75,186875,1,1,0,0,0,0,0,0
75,185868,4,0,4,0,4,4,4,0
75,186864,1,0,0,0,0,1,0,0
75,182670,2,0,2,0,0,2,0,0
75,186865,1,1,0,0,0,0,0,0
75,185964,1,1,0,0,0,0,0,0
75,186808,1,0,0,0,0,1,0,0
75,186769,1,1,0,0,0,0,0,0
75,184859,1,0,0,0,0,0,1,0
76,185909,5,5,5,0,5,5,5,0
76,186526,1,0,1,0,0,0,0,0
76,185044,1,0,0,0,0,1,0,0
76,185765,1,0,0,0,0,0,1,0
76,186015,1,0,0,0,0,1,0,0
76,185094,3,0,3,3,0,0,3,0
76,185079,1,0,0,0,0,1,0,0
76,185904,1,0,0,0,0,0,0,1
76,186243,3,0,3,3,0,0,0,3
76,184924,1,1,0,0,0,0,0,0
76,185844,1,0,0,0,0,1,0,0
76,183874,1,1,0,0,0,0,0,0
77,184131,3,0,0,3,3,0,0,3
77,183957,2,2,0,0,0,0,0,2
77,186837,6,6,6,0,6,6,6,6
77,185881,1,1,0,0,0,0,0,0
77,185703,1,0,0,0,0,0,0,1
77,183944,2,2,0,0,2,0,0,0
77,184479,2,2,2,0,0,0,0,0
77,185673,1,0,1,0,0,0,0,0
77,184054,2,0,0,0,2,2,0,0
77,185573,6,6,6,6,6,6,0,6
77,185945,1,0,0,1,0,0,0,0
77,186431,3,3,3,3,0,0,0,0
77,185801,3,3,0,3,0,0,3,0
78,184830,1,0,0,1,0,0,0,0
78,185046,3,0,3,0,0,3,0,3
78,186640,1,1,0,0,0,0,0,0
78,185505,1,0,0,0,0,0,1,0
78,185337,1,0,0,0,0,1,0,0
78,185340,1,0,0,0,0,0,0,1
78,182259,1,1,0,0,0,0,0,0
78,185793,1,0,0,0,0,0,0,1
79,186628,1,1,0,0,0,0,0,0
79,184301,2,0,2,0,2,0,0,0
79,186639,1,0,0,0,0,1,0,0
79,185198,4,4,4,0,0,0,4,4
79,185831,1,0,0,1,0,0,0,0
79,185071,1,0,0,0,1,0,0,0
79,182241,3,3,3,0,0,0,3,0
79,185045,1,0,1,0,0,0,0,0
79,186701,3,3,0,0,3,0,3,0
79,185901,3,0,0,0,0,3,3,3
79,179846,2,0,0,2,0,2,0,0
79,184842,1,1,0,0,0,0,0,0
79,186292,1,0,0,0,0,0,1,0
80,185620,2,0,0,2,0,2,0,0
80,186693,1,0,0,0,0,0,0,1
80,182979,2,0,0,2,0,0,0,2
80,185312,1,0,0,0,0,0,0,1
80,186258,6,6,0,6,6,6,6,6
80,186643,1,0,1,0,0,0,0,0
80,185902,2,0,0,0,2,0,0,2
80,185759,1,0,0,0,0,1,0,0
80,185166,3,0,0,3,3,3,0,0
80,186131,1,0,0,0,0,0,1,0
80,186063,1,0,0,0,0,1,0,0
81,186606,1,1,0,0,0,0,0,0
81,184780,1,0,0,0,0,1,0,0
81,181762,4,4,0,4,4,0,4,0
81,186298,1,1,0,0,0,0,0,0
81,183709,1,0,0,0,0,1,0,0
81,185307,1,1,0,0,0,0,0,0
81,183337,4,4,0,4,4,4,0,0
81,185047,1,0,0,0,1,0,0,0
81,185758,1,0,0,0,0,0,1,0
82,184964,3,0,3,0,0,3,0,3
82,185306,2,2,0,0,0,0,2,0
82,182716,4,4,0,4,4,0,0,4
82,186393,3,3,0,0,3,3,0,0
82,184861,3,0,3,0,3,0,3,0
82,185074,1,1,0,0,0,0,0,0
82,185617,3,3,3,0,3,0,0,0
82,186284,1,1,0,0,0,0,0,0
82,183963,1,0,0,0,0,1,0,0
82,184855,1,0,0,0,0,0,1,0
82,185374,2,0,0,0,0,0,2,2
82,185591,1,0,0,0,0,0,0,1
82,185917,1,0,0,1,0,0,0,0
82,185012,2,0,0,2,2,0,0,0
82,186508,1,1,0,0,0,0,0,0
83,185132,1,1,0,0,0,0,0,0
83,185001,3,0,3,3,0,0,0,3
83,183913,1,0,0,0,0,0,1,0
83,185043,1,0,1,0,0,0,0,0
83,185791,3,0,3,3,0,0,0,3
83,186372,1,0,0,0,0,1,0,0
83,185743,1,0,0,0,0,1,0,0
83,185729,3,0,3,0,3,0,0,3
83,182987,3,3,3,0,0,3,0,0
83,186153,1,0,0,0,0,0,1,0
83,184250,3,3,0,0,0,3,3,0
83,185025,1,0,0,0,0,0,0,1
83,184936,4,0,4,0,4,4,4,0
84,186138,1,1,0,0,0,0,0,0
84,185570,2,0,0,2,2,0,0,0
84,184452,1,0,0,0,0,1,0,0
84,185559,1,0,0,0,0,1,0,0
84,181219,3,3,3,0,0,0,3,0
84,184326,1,0,1,0,0,0,0,0
84,184707,2,2,0,0,2,0,0,0
84,183157,3,0,3,0,0,3,3,0
84,183652,1,1,0,0,0,0,0,0
84,184307,1,0,0,0,0,1,0,0
84,185391,1,0,0,0,0,0,1,0
84,186156,1,0,0,1,0,0,0,0
84,185926,1,1,0,0,0,0,0,0
84,185597,4,0,4,0,4,0,4,4
85,184407,1,0,1,0,0,0,0,0
85,185529,4,0,0,4,4,4,4,0
85,184827,5,5,5,5,0,0,5,5
85,185261,1,1,0,0,0,0,0,0
85,185640,2,0,0,0,2,2,0,0
85,186010,1,0,1,0,0,0,0,0
85,184638,1,0,1,0,0,0,0,0
85,182200,1,0,0,0,0,1,0,0
85,186009,1,0,0,0,0,0,1,0
85,185097,3,3,0,0,0,3,0,3
85,185122,3,0,0,0,3,3,0,3
85,185083,3,0,3,0,0,3,0,3
85,175525,1,0,0,0,0,1,0,0
86,183529,1,0,0,0,0,1,0,0
86,185730,4,4,0,0,4,4,4,0
86,184639,1,0,0,0,0,1,0,0
86,180778,4,4,0,0,4,4,4,0
86,184974,5,5,0,5,5,5,0,5
86,185431,4,0,4,4,4,0,0,4
86,185985,1,0,0,0,0,1,0,0
86,185165,1,0,0,0,0,0,0,1
86,185351,2,2,0,0,0,0,2,0
86,184518,2,0,2,0,0,0,0,2
86,183715,3,3,0,0,0,3,3,0
86,184623,2,0,0,0,0,2,0,2
87,186057,1,0,1,0,0,0,0,0
87,184636,3,3,0,0,0,0,3,3
87,185598,2,0,0,0,0,2,0,2
87,186157,1,1,0,0,0,0,0,0
87,186259,1,1,0,0,0,0,0,0
87,183945,2,2,0,2,0,0,0,0
87,183614,3,3,3,0,0,0,3,0
87,182873,1,1,0,0,0,0,0,0
87,182918,1,0,0,0,0,0,0,1
87,184667,1,0,0,0,0,0,0,1
87,186025,1,0,0,0,0,0,1,0
88,186165,1,0,0,0,0,1,0,0
88,185955,1,1,0,0,0,0,0,0
88,184379,4,4,4,0,0,0,4,4
88,184809,2,0,2,0,0,2,0,0
88,184771,2,2,0,0,2,0,0,0
88,185430,1,0,0,0,0,0,1,0
88,185372,3,3,0,0,3,0,3,0
88,186095,1,0,0,0,0,1,0,0
88,183616,4,0,4,4,4,4,0,0
88,184764,1,0,0,0,0,1,0,0
89,184273,1,0,0,0,0,0,0,1
89,185298,2,0,0,2,0,0,2,0
89,186187,7,7,7,7,7,7,7,7
89,184026,1,0,0,0,1,0,0,0
89,183131,4,4,0,4,4,0,4,0
89,184370,1,0,0,0,0,0,0,1
89,185686,1,1,0,0,0,0,0,0
89,185584,1,1,0,0,0,0,0,0
89,183631,3,3,3,3,0,0,0,0
90,185642,1,1,0,0,0,0,0,0
90,185792,1,0,0,0,0,0,1,0
90,176500,3,3,0,3,3,0,0,0
90,184134,3,0,3,0,0,0,3,3
90,184470,3,3,3,3,0,0,0,0
90,184421,1,0,0,0,0,0,0,1
90,185796,1,0,0,0,0,0,1,0
90,184299,1,0,0,0,1,0,0,0
90,185364,1,0,0,0,1,0,0,0
90,186071,1,1,0,0,0,0,0,0
90,184750,2,2,2,0,0,0,0,0
90,186007,2,0,0,2,0,0,0,2
91,183739,1,0,0,0,1,0,0,0
91,181977,3,3,3,0,0,0,3,0
91,184642,1,1,0,0,0,0,0,0
91,185095,1,0,0,0,1,0,0,0
91,181873,4,4,0,4,4,0,0,4
91,184675,3,3,3,0,0,0,0,3
91,184696,1,0,0,0,0,1,0,0
91,185268,1,0,0,0,0,0,0,1
91,185586,6,6,6,0,6,6,6,6
91,185571,4,4,0,4,4,0,4,0
91,185105,1,0,0,0,0,0,0,1
92,185426,1,1,0,0,0,0,0,0
92,185993,1,1,0,0,0,0,0,0
92,184613,3,3,0,3,0,3,0,0
92,185972,6,6,6,0,6,6,6,6
92,184763,3,3,3,0,0,0,3,0
92,184939,1,0,0,0,0,0,1,0
92,184048,4,4,0,4,0,4,0,4
92,185292,1,0,0,1,0,0,0,0
92,185645,1,0,0,0,1,0,0,0
92,185683,1,0,0,0,0,1,0,0
92,185562,1,1,0,0,0,0,0,0
93,186023,6,6,6,0,6,6,6,6
93,186022,6,6,6,0,6,6,6,6
93,185208,2,0,0,0,0,0,2,2
93,186008,6,6,6,0,6,6,6,6
93,185398,4,4,0,4,4,4,0,0
93,185694,1,0,0,0,0,1,0,0
93,184449,1,0,0,0,0,0,0,1
93,185988,1,1,0,0,0,0,0,0
93,185929,1,1,0,0,0,0,0,0
93,185840,1,0,0,0,0,1,0,0
93,184931,5,0,5,5,5,5,0,5
93,183705,1,0,0,0,0,0,1,0
94,185925,1,1,0,0,0,0,0,0
94,185924,1,0,0,0,0,1,0,0
94,185940,3,0,0,0,3,3,3,0
94,183598,5,5,0,5,5,0,5,5
94,183668,4,4,0,0,0,4,4,4
94,183778,5,5,0,5,5,0,5,5
94,185800,1,1,0,0,0,0,0,0
94,183710,3,3,0,0,3,0,0,3
94,184357,1,0,0,0,0,0,0,1
94,184539,2,2,0,0,0,0,2,0
94,184618,1,0,0,0,0,0,0,1
95,184753,1,0,0,1,0,0,0,0
95,185219,4,4,4,0,0,4,4,0
95,185053,1,0,0,0,0,1,0,0
95,185055,1,0,0,0,0,0,0,1
95,183391,3,3,0,0,0,3,0,3
95,179148,3,0,0,0,3,3,0,3
95,185371,4,0,4,0,4,4,4,0
95,185064,3,3,3,0,0,0,3,0
95,182374,3,0,3,3,0,0,0,3
95,185038,1,0,0,1,0,0,0,0
95,185697,1,0,0,0,0,1,0,0
96,180240,2,0,2,0,2,0,0,0
96,183671,5,5,5,5,5,0,0,5
96,185777,1,0,0,0,0,1,0,0
96,183954,1,0,0,0,1,0,0,0
96,184943,3,0,3,0,3,0,0,3
96,184923,4,4,0,4,4,4,0,0
96,184568,1,0,0,0,0,0,0,1
96,183512,2,0,0,0,0,2,2,0
96,185379,1,0,0,1,0,0,0,0
96,184559,4,0,4,0,0,4,4,4
96,184834,3,0,3,3,3,0,0,0
97,184698,4,0,0,4,4,0,4,4
97,183159,3,3,3,0,0,0,3,0
97,185382,1,0,0,0,0,0,1,0
97,185763,6,6,6,0,6,6,6,6
97,184080,3,0,0,3,0,3,0,3
97,183789,1,0,0,0,0,0,0,1
97,181438,2,2,0,0,0,0,0,2
97,184317,1,0,1,0,0,0,0,0
97,184261,2,0,0,0,0,2,2,0
97,185005,2,0,2,0,0,0,0,2
97,185680,1,1,0,0,0,0,0,0
98,184516,1,1,0,0,0,0,0,0
98,184513,3,0,3,0,0,3,3,0
98,185370,1,0,0,0,0,1,0,0
98,184088,1,1,0,0,0,0,0,0
98,184860,1,0,0,0,0,0,0,1
98,184960,2,0,0,0,0,2,2,0
98,184652,3,0,3,0,0,3,3,0
98,184077,1,1,0,0,0,0,0,0
98,185354,1,0,0,0,0,1,0,0
98,184761,1,0,0,0,0,0,1,0
98,182025,3,3,3,0,0,0,0,3
99,183311,4,4,4,4,0,0,0,4
99,184692,3,0,3,0,0,0,3,3
99,181007,3,3,0,3,0,3,0,0
99,185530,6,6,6,0,6,6,6,6
99,185321,1,0,0,0,0,1,0,0
99,184897,1,0,0,0,0,0,0,1
99,184154,2,0,0,0,2,2,0,0
99,185543,1,0,0,0,0,1,0,0
99,184989,4,4,4,4,0,0,0,4
99,185401,1,1,0,0,0,0,0,0
99,184174,1,1,0,0,0,0,0,0
100,184200,7,7,7,7,7,7,7,7
100,181469,2,0,0,0,2,0,0,2
100,184811,1,0,0,0,1,0,0,0
100,185383,1,0,0,0,0,1,0,0
100,183756,5,0,5,5,5,0,5,5
100,184256,2,0,0,0,2,2,0,0
100,178301,1,0,0,0,0,1,0,0
100,183594,1,0,1,0,0,0,0,0
100,183786,2,2,0,2,0,0,0,0
100,184249,2,2,0,0,0,0,2,0
100,185518,1,0,0,0,1,0,0,0
100,185522,2,2,0,0,0,0,0,2
100,184272,2,0,0,2,0,0,0,2
100,184739,4,0,4,4,4,4,0,0
101,184027,5,0,5,5,5,5,0,5
101,185495,1,1,0,0,0,0,0,0
101,183651,1,0,0,0,0,0,0,1
101,185483,1,0,0,0,0,1,0,0
101,183655,3,0,0,3,3,3,0,0
101,185452,1,0,0,0,0,1,0,0
101,184942,1,0,0,0,1,0,0,0
101,185135,1,0,0,0,0,0,0,1
101,184346,1,0,0,0,0,1,0,0
101,184376,1,0,0,0,1,0,0,0
101,184797,3,0,0,3,3,3,0,0
101,184168,1,0,0,0,1,0,0,0
102,185446,1,1,0,0,0,0,0,0
102,185394,6,6,6,0,6,6,6,6
102,184770,1,0,0,0,0,0,0,1
102,183798,3,0,3,0,3,0,0,3
102,182945,1,0,1,0,0,0,0,0
102,182125,1,0,0,0,1,0,0,0
102,184512,1,1,0,0,0,0,0,0
102,185376,6,6,6,0,6,6,6,6
102,184735,1,1,0,0,0,0,0,0
102,173161,1,0,1,0,0,0,0,0
102,183995,1,0,0,0,0,0,1,0
102,182092,4,0,0,4,4,0,4,4
103,184126,1,0,1,0,0,0,0,0
103,185412,1,1,0,0,0,0,0,0
103,166853,1,0,0,0,1,0,0,0
103,185194,1,1,0,0,0,0,0,0
103,183601,1,1,0,0,0,0,0,0
103,181192,4,0,0,4,4,4,0,4
103,185223,5,5,5,0,5,5,5,0
103,183958,1,0,1,0,0,0,0,0
103,183592,1,0,0,0,0,0,1,0
103,185334,1,1,0,0,0,0,0,0
103,184853,1,1,0,0,0,0,0,0
103,185338,4,4,4,4,0,0,0,4
104,184886,3,3,0,0,0,0,3,3
104,185326,5,5,5,0,5,5,5,0
104,184105,3,0,3,0,0,0,3,3
104,184841,5,5,5,5,5,0,5,0
104,183760,1,0,1,0,0,0,0,0
104,183717,1,0,0,0,0,1,0,0
104,183820,3,3,0,0,3,0,3,0
104,185237,1,0,0,0,0,1,0,0
104,185284,1,0,0,0,0,1,0,0
104,185274,1,1,0,0,0,0,0,0
104,184122,1,0,0,0,0,0,0,1
104,184733,2,0,0,0,2,0,2,0
104,184655,1,0,0,0,0,1,0,0
105,182167,1,0,0,0,1,0,0,0
105,184592,1,0,0,0,0,0,0,1
105,184807,3,3,3,0,0,0,3,0
105,185048,1,0,1,0,0,0,0,0
105,184637,4,4,0,4,0,4,0,4
105,184124,3,0,0,3,3,3,0,0
105,185167,3,3,0,0,3,3,0,0
105,183611,1,0,0,0,0,0,0,1
105,184756,4,0,4,4,0,4,0,4
105,184688,1,0,0,0,0,0,0,1
105,184232,3,0,0,3,3,0,3,0
105,184537,1,1,0,0,0,0,0,0
105,180192,1,0,0,0,0,0,1,0
105,182671,1,0,0,0,0,0,1,0
105,183241,1,0,0,0,0,0,0,1
106,184528,1,1,0,0,0,0,0,0
106,184454,3,3,0,0,3,0,3,0
106,183040,7,7,7,7,7,7,7,7
106,184828,1,0,0,0,0,1,0,0
106,182232,2,0,0,2,0,0,2,0
106,185180,1,1,0,0,0,0,0,0
106,185169,1,0,0,0,0,1,0,0
106,184585,3,3,0,3,0,0,3,0
106,185134,1,0,0,0,0,1,0,0
106,183792,3,0,0,3,3,0,0,3
106,184980,1,1,0,0,0,0,0,0
106,183473,2,0,2,0,2,0,0,0
106,184109,3,0,3,0,3,0,3,0
107,185170,1,0,0,0,0,0,0,1
107,183955,2,0,0,0,0,2,2,0
107,185137,1,0,0,0,0,1,0,0
107,184919,1,1,0,0,0,0,0,0
107,185153,1,0,0,0,0,1,0,0
107,184395,3,3,3,0,0,0,3,0
107,183417,3,3,0,3,0,3,0,0
107,185131,3,3,3,0,0,0,0,3
107,184040,2,0,0,2,0,2,0,0
107,185129,6,6,6,0,6,6,6,6
108,184198,3,3,3,0,0,3,0,0
108,184501,1,0,0,0,1,0,0,0
108,184255,3,0,3,0,3,0,3,0
108,183996,2,0,0,0,2,0,2,0
108,183933,1,0,0,0,0,0,0,1
108,183777,3,0,3,0,3,0,3,0
108,185069,1,1,0,0,0,0,0,0
108,184574,1,0,0,0,0,1,0,0
108,183852,1,0,0,0,0,1,0,0
108,184271,1,0,0,0,0,0,0,1
108,184281,2,0,2,2,0,0,0,0
108,184315,3,3,3,0,0,3,0,0
108,184745,1,0,0,0,0,0,1,0
109,184995,1,0,0,0,0,1,0,0
109,182725,4,4,0,0,4,4,4,0
109,183713,3,0,3,0,3,0,3,0
109,185037,1,0,0,0,0,1,0,0
109,182567,1,0,0,0,0,0,1,0
109,182522,1,0,0,0,0,1,0,0
109,184816,6,6,6,0,6,6,6,6
109,184589,3,0,3,3,0,0,0,3
109,184997,4,0,4,0,4,4,4,0
109,182416,1,0,0,0,0,0,1,0
109,184167,1,0,0,0,0,0,0,1
109,182186,3,3,0,0,0,3,0,3
109,184647,1,0,1,0,0,0,0,0
110,184152,3,0,3,3,0,0,0,3
110,182943,1,0,0,0,1,0,0,0
110,183890,1,1,0,0,0,0,0,0
110,184055,5,5,5,5,5,0,5,0
110,184393,1,0,0,1,0,0,0,0
110,183865,1,0,1,0,0,0,0,0
110,184599,1,1,0,0,0,0,0,0
110,184017,3,3,0,0,3,3,0,0
110,184469,1,0,0,0,0,0,1,0
110,182919,3,3,3,3,0,0,0,0
110,184904,3,3,3,0,0,0,3,0
110,184165,1,0,1,0,0,0,0,0
110,181897,6,6,6,6,6,0,6,6
110,183783,2,0,2,0,0,2,0,0
111,184373,1,0,0,0,0,1,0,0
111,182618,4,0,4,4,4,4,0,0
111,183571,1,1,0,0,0,0,0,0
111,184598,1,1,0,0,0,0,0,0
111,184504,1,1,0,0,0,0,0,0
111,184662,1,1,0,0,0,0,0,0
111,183905,2,0,0,0,0,2,2,0
111,183147,1,0,0,0,0,0,1,0
111,181782,3,0,3,0,0,3,3,0
112,183802,3,0,0,0,3,3,0,3
112,184846,6,6,6,0,6,6,6,6
112,183956,2,2,0,0,0,2,0,0
112,184869,1,1,0,0,0,0,0,0
112,184041,4,0,4,4,4,0,4,0
112,183132,3,0,3,3,3,0,0,0
112,183780,1,0,1,0,0,0,0,0
112,184678,1,0,0,0,0,0,0,1
112,184012,2,2,0,0,2,0,0,0
112,184534,1,0,0,0,0,0,0,1
112,184141,1,0,0,0,1,0,0,0
112,179758,1,1,0,0,0,0,0,0
113,183872,2,0,0,2,0,2,0,0
113,183316,1,0,0,0,0,0,0,1
113,183517,1,0,0,0,0,1,0,0
113,183976,1,1,0,0,0,0,0,0
113,183674,1,0,0,0,0,0,1,0
113,182948,2,2,2,0,0,0,0,0
113,182711,1,0,0,0,0,0,1,0
113,184416,2,2,0,0,0,0,2,0
